x,y,filepath
281.0416,289.7775,rotated_4486.png
232.00882,230.67363,rotated_4487.png
222.27364,251.69507,rotated_4488.png
227.41919,241.81772,rotated_4489.png
287.76904,258.95413,rotated_4490.png
247.21896,225.32602,rotated_4491.png
286.74857,264.51624,rotated_4492.png
244.79233,226.12714,rotated_4493.png
244.65504,226.17899,rotated_4494.png
245.91394,224.27821,rotated_4495.png
244.84064,287.36032,rotated_4496.png
280.87744,276.83536,rotated_4497.png
246.16325,225.07687,rotated_4498.png
243.6866,286.02298,rotated_4499.png
232.46407,278.33966,rotated_4500.png
275.4571,281.96967,rotated_4501.png
224.18393,249.61723,rotated_4502.png
268.98975,285.73663,rotated_4503.png
275.30396,278.74554,rotated_4504.png
260.00128,225.65219,rotated_4505.png
231.15936,233.023,rotated_4506.png
282.89252,276.5376,rotated_4507.png
289.80548,254.51982,rotated_4508.png
249.5859,222.7756,rotated_4509.png
239.58563,226.40999,rotated_4510.png
269.4723,230.24155,rotated_4511.png
244.94823,282.88602,rotated_4512.png
282.68542,267.52777,rotated_4513.png
242.73434,230.13452,rotated_4514.png
244.7099,282.78677,rotated_4515.png
279.90854,272.5343,rotated_4516.png
245.63336,228.84247,rotated_4517.png
257.24194,285.0423,rotated_4518.png
232.71918,245.32275,rotated_4519.png
269.34415,232.63475,rotated_4520.png
230.15765,263.49487,rotated_4521.png
257.25546,282.87793,rotated_4522.png
253.50638,229.20854,rotated_4523.png
229.8064,249.84415,rotated_4524.png
275.6137,237.57985,rotated_4525.png
253.94604,278.92993,rotated_4526.png
281.4497,257.5207,rotated_4527.png
257.57474,281.4464,rotated_4528.png
258.14795,230.59554,rotated_4529.png
230.51866,256.8376,rotated_4530.png
276.2586,271.47867,rotated_4531.png
233.84122,268.60907,rotated_4532.png
266.65942,233.56395,rotated_4533.png
282.05594,249.43576,rotated_4534.png
270.38196,250.78848,rotated_4535.png
237.3992,256.09674,rotated_4536.png
242.2896,243.4292,rotated_4537.png
252.66367,238.82825,rotated_4538.png
272.82962,251.22878,rotated_4539.png
245.26175,271.18848,rotated_4540.png
269.5534,264.79242,rotated_4541.png
239.44946,266.9581,rotated_4542.png
251.10748,270.73303,rotated_4543.png
241.46625,247.18129,rotated_4544.png
241.9552,248.73753,rotated_4545.png
240.97102,260.9122,rotated_4546.png
262.7593,241.70624,rotated_4547.png
246.6693,268.1218,rotated_4548.png
257.46112,240.77289,rotated_4549.png
244.47134,245.94565,rotated_4550.png
243.3805,247.3543,rotated_4551.png
252.35074,270.85544,rotated_4552.png
262.3078,241.50131,rotated_4553.png
271.70004,257.8732,rotated_4554.png
271.61505,253.51608,rotated_4555.png
265.33792,266.85367,rotated_4556.png
256.05325,240.76855,rotated_4557.png
268.23392,265.07367,rotated_4558.png
250.50438,245.33237,rotated_4559.png
260.2585,244.78104,rotated_4560.png
257.30402,266.2127,rotated_4561.png
265.48102,260.01382,rotated_4562.png
260.24854,263.9341,rotated_4563.png
250.46658,263.09802,rotated_4564.png
247.33331,258.42667,rotated_4565.png
256.95282,264.49072,rotated_4566.png
263.4389,260.2027,rotated_4567.png
254.32327,254.90979,rotated_4568.png
258.08026,255.18,rotated_4569.png
255.38593,253.84988,rotated_4570.png
254.2586,254.59729,rotated_4571.png
253.32503,250.81883,rotated_4572.png
260.75076,248.42172,rotated_4573.png
262.30807,262.341,rotated_4574.png
252.65993,252.1472,rotated_4575.png
254.36005,249.12172,rotated_4576.png
249.42146,259.11816,rotated_4577.png
248.79616,254.94904,rotated_4578.png
258.49326,262.83984,rotated_4579.png
249.05717,258.1902,rotated_4580.png
263.1218,257.5099,rotated_4581.png
256.96597,248.78426,rotated_4582.png
247.87943,258.46106,rotated_4583.png
248.3419,257.53406,rotated_4584.png
263.78793,255.41,rotated_4585.png
247.57858,259.17484,rotated_4586.png
247.12805,257.51297,rotated_4587.png
264.1161,259.8896,rotated_4588.png
249.97717,257.93027,rotated_4589.png
262.41235,252.55302,rotated_4590.png
266.17477,256.68863,rotated_4591.png
259.28967,248.6394,rotated_4592.png
255.24922,264.02722,rotated_4593.png
249.88678,244.0155,rotated_4594.png
268.28238,248.98979,rotated_4595.png
258.4251,245.45874,rotated_4596.png
255.19714,269.42966,rotated_4597.png
245.11621,263.9085,rotated_4598.png
265.04993,261.9244,rotated_4599.png
263.14743,245.46841,rotated_4600.png
251.95795,244.6571,rotated_4601.png
241.79163,255.65158,rotated_4602.png
264.62848,245.67776,rotated_4603.png
254.4735,269.36676,rotated_4604.png
257.65372,243.30096,rotated_4605.png
258.20374,268.61523,rotated_4606.png
239.54364,276.05463,rotated_4607.png
278.4434,243.90479,rotated_4608.png
247.46631,231.50153,rotated_4609.png
264.51132,281.54523,rotated_4610.png
260.55667,280.66245,rotated_4611.png
234.30118,237.28738,rotated_4612.png
268.14417,281.95224,rotated_4613.png
258.3502,227.44348,rotated_4614.png
229.43372,262.34283,rotated_4615.png
289.94424,245.71469,rotated_4616.png
254.33463,290.16467,rotated_4617.png
280.93637,234.85342,rotated_4618.png
222.83542,261.48737,rotated_4619.png
285.58795,238.18,rotated_4620.png
282.3355,282.46585,rotated_4621.png
292.61517,248.69734,rotated_4622.png
220.7013,270.10675,rotated_4623.png
225.88605,237.47571,rotated_4624.png
230.7038,228.21329,rotated_4625.png
268.59286,285.63815,rotated_4626.png
271.71454,228.92505,rotated_4627.png
232.88545,290.78098,rotated_4628.png
235.12582,286.1541,rotated_4629.png
270.47888,206.82312,rotated_4630.png
216.3241,287.15802,rotated_4631.png
205.90424,243.85866,rotated_4632.png
242.54077,207.12411,rotated_4633.png
209.19666,275.47946,rotated_4634.png
256.00714,307.54608,rotated_4635.png
293.88242,289.6886,rotated_4636.png
302.58405,233.93353,rotated_4637.png
307.30334,263.61365,rotated_4638.png
289.70673,302.3126,rotated_4639.png
199.10074,249.4064,rotated_4640.png
280.83624,203.32019,rotated_4641.png
190.28497,257.593,rotated_4642.png
197.11557,261.44278,rotated_4643.png
301.08405,301.27063,rotated_4644.png
195.15363,269.66455,rotated_4645.png
318.06555,254.03432,rotated_4646.png
195.66144,252.95737,rotated_4647.png
241.025,312.28278,rotated_4648.png
227.86595,306.93597,rotated_4649.png
204.32767,281.3766,rotated_4650.png
215.75665,296.20538,rotated_4651.png
279.01666,202.50015,rotated_4652.png
207.63055,287.07086,rotated_4653.png
230.55621,307.309,rotated_4654.png
314.24048,255.78061,rotated_4655.png
237.03378,201.21603,rotated_4656.png
189.79666,228.81328,rotated_4657.png
223.3638,192.5975,rotated_4658.png
280.08118,187.29706,rotated_4659.png
318.8556,294.0943,rotated_4660.png
278.18085,178.89612,rotated_4661.png
312.34384,200.27411,rotated_4662.png
327.4856,219.46494,rotated_4663.png
180.14322,278.33282,rotated_4664.png
183.08978,214.80417,rotated_4665.png
180.9104,294.03357,rotated_4666.png
329.78723,215.49762,rotated_4667.png
222.34555,177.78632,rotated_4668.png
342.3763,280.64008,rotated_4669.png
308.0299,182.78192,rotated_4670.png
311.8881,316.2787,rotated_4671.png
333.7696,295.20325,rotated_4672.png
339.338,254.0579,rotated_4673.png
175.46292,233.04836,rotated_4674.png
339.01868,263.5431,rotated_4675.png
271.34854,174.948,rotated_4676.png
326.9069,209.25372,rotated_4677.png
307.41,322.64844,rotated_4678.png
234.89548,339.06384,rotated_4679.png
168.06458,221.76025,rotated_4680.png
356.95416,275.24213,rotated_4681.png
353.7855,287.62268,rotated_4682.png
294.21048,357.07898,rotated_4683.png
306.07852,166.19385,rotated_4684.png
170.94313,316.08606,rotated_4685.png
297.35876,162.79883,rotated_4686.png
153.34766,260.94922,rotated_4687.png
301.37494,162.69345,rotated_4688.png
320.81058,167.54327,rotated_4689.png
267.10352,147.23547,rotated_4690.png
294.1285,358.4657,rotated_4691.png
313.54047,348.4613,rotated_4692.png
147.59897,266.45108,rotated_4693.png
244.65924,147.55466,rotated_4694.png
358.5724,219.01477,rotated_4695.png
300.46762,355.55716,rotated_4696.png
185.933,339.54413,rotated_4697.png
236.81537,148.6643,rotated_4698.png
333.27563,179.07483,rotated_4699.png
332.2743,333.9181,rotated_4700.png
263.73798,147.23822,rotated_4701.png
283.41168,150.46518,rotated_4702.png
219.12392,358.6117,rotated_4703.png
360.47156,224.77985,rotated_4704.png
364.975,252.33295,rotated_4705.png
140.88132,291.63275,rotated_4706.png
241.4017,136.38025,rotated_4707.png
136.12677,243.65485,rotated_4708.png
370.90292,295.47552,rotated_4709.png
331.9144,161.14215,rotated_4710.png
171.4002,158.6199,rotated_4711.png
357.3756,176.23172,rotated_4712.png
353.23248,170.07654,rotated_4713.png
218.70398,131.71802,rotated_4714.png
185.76106,365.10312,rotated_4715.png
128.13571,233.91559,rotated_4716.png
357.20053,174.7876,rotated_4717.png
135.36917,207.57259,rotated_4718.png
383.91455,226.01895,rotated_4719.png
149.15106,179.7943,rotated_4720.png
126.12659,241.79076,rotated_4721.png
269.10846,385.9891,rotated_4722.png
375.49945,199.69833,rotated_4723.png
129.64993,292.00916,rotated_4724.png
298.0144,129.71545,rotated_4725.png
384.49713,222.70602,rotated_4726.png
204.57025,132.54968,rotated_4727.png
364.7918,177.83777,rotated_4728.png
387.0417,275.90173,rotated_4729.png
129.67456,296.12332,rotated_4730.png
110.05258,236.60028,rotated_4731.png
113.75662,202.86028,rotated_4732.png
315.8779,395.54083,rotated_4733.png
130.34665,341.86755,rotated_4734.png
111.50757,209.32089,rotated_4735.png
119.36218,189.76474,rotated_4736.png
188.06226,393.03085,rotated_4737.png
245.50632,419.5478,rotated_4738.png
166.11731,119.0836,rotated_4739.png
196.61157,103.36313,rotated_4740.png
297.01755,98.46411,rotated_4741.png
415.22552,221.64551,rotated_4742.png
366.64075,136.45245,rotated_4743.png
250.38187,93.2074,rotated_4744.png
368.94543,138.62738,rotated_4745.png
163.77081,390.3941,rotated_4746.png
334.58868,109.112976,rotated_4747.png
95.99893,286.53952,rotated_4748.png
411.3755,194.23865,rotated_4749.png
342.88464,395.21588,rotated_4750.png
112.59607,335.78293,rotated_4751.png
212.24213,97.83792,rotated_4752.png
191.3328,106.49698,rotated_4753.png
418.83063,251.61977,rotated_4754.png
393.08298,141.19037,rotated_4755.png
259.82574,450.1014,rotated_4756.png
202.55981,67.40216,rotated_4757.png
368.37445,103.08832,rotated_4758.png
224.21066,442.47906,rotated_4759.png
220.74219,441.85446,rotated_4760.png
161.73306,420.0084,rotated_4761.png
149.3005,426.33856,rotated_4762.png
109.30493,120.461975,rotated_4763.png
56.98935,272.87503,rotated_4764.png
251.31508,56.33017,rotated_4765.png
213.70898,59.17401,rotated_4766.png
94.68367,376.44095,rotated_4767.png
244.03964,56.5459,rotated_4768.png
212.68924,60.93799,rotated_4769.png
253.36551,55.80493,rotated_4770.png
78.627625,163.79886,rotated_4771.png
438.09412,338.48486,rotated_4772.png
396.667,398.038,rotated_4773.png
62.858948,307.56104,rotated_4774.png
132.73332,413.37634,rotated_4775.png
211.70619,450.936,rotated_4776.png
438.12173,383.47028,rotated_4777.png
51.60443,169.37175,rotated_4778.png
73.339355,124.31828,rotated_4779.png
425.29932,404.79095,rotated_4780.png
50.160522,166.92078,rotated_4781.png
95.34302,105.40341,rotated_4782.png
125.90802,78.061646,rotated_4783.png
470.05252,202.41342,rotated_4784.png
462.93793,155.707,rotated_4785.png
46.29669,154.35092,rotated_4786.png
114.95361,441.5099,rotated_4787.png
381.22852,59.465515,rotated_4788.png
241.60364,23.307617,rotated_4789.png
455.06165,377.55026,rotated_4790.png
426.659,97.1651,rotated_4791.png
403.6988,75.61694,rotated_4792.png
192.1594,31.773834,rotated_4793.png
26.504242,297.04517,rotated_4794.png
235.40796,23.773895,rotated_4795.png
152.91248,46.892426,rotated_4796.png
489.09955,260.19714,rotated_4797.png
24.338837,282.19354,rotated_4798.png
293.90894,25.965393,rotated_4799.png
142.88751,52.14084,rotated_4800.png
448.07642,89.29169,rotated_4801.png
83.84155,65.95926,rotated_4802.png
440.18893,77.59479,rotated_4803.png
509.9994,291.1896,rotated_4804.png
461.1733,101.465454,rotated_4805.png
508.23145,294.35776,rotated_4806.png
267.91873,510.8528,rotated_4807.png
1.3475952,240.37396,rotated_4808.png
192.4849,500.67694,rotated_4809.png
123.925186,471.53943,rotated_4810.png
7.393799,217.54276,rotated_4811.png
35.21817,376.57928,rotated_4812.png
478.30676,374.23584,rotated_4813.png
504.48508,215.31613,rotated_4814.png
157.44489,22.950897,rotated_4815.png
121.245346,470.01675,rotated_4816.png
407.14105,460.8155,rotated_4817.png
306.53802,498.37555,rotated_4818.png
355.08066,24.889587,rotated_4819.png
6.7328796,289.08926,rotated_4820.png
344.4677,491.15625,rotated_4821.png
478.33823,373.00726,rotated_4822.png
8.995422,210.0246,rotated_4823.png
476.06445,377.22968,rotated_4824.png
78.791626,434.10724,rotated_4825.png
503.85007,297.17468,rotated_4826.png
43.530396,121.90425,rotated_4827.png
5.8858643,279.83096,rotated_4828.png
437.26495,429.97705,rotated_4829.png
26.01117,356.90167,rotated_4830.png
126.871216,471.41064,rotated_4831.png
401.2197,460.9079,rotated_4832.png
240.24539,4.930664,rotated_4833.png
119.622925,63.57785,rotated_4834.png
399.74405,69.01697,rotated_4835.png
244.03215,20.180634,rotated_4836.png
119.94014,448.9811,rotated_4837.png
32.11612,330.73285,rotated_4838.png
248.89539,20.079407,rotated_4839.png
348.16925,473.28745,rotated_4840.png
115.50586,67.695984,rotated_4841.png
457.03006,357.0144,rotated_4842.png
47.9765,170.30728,rotated_4843.png
104.835236,421.28528,rotated_4844.png
366.84723,61.364746,rotated_4845.png
462.95654,341.66797,rotated_4846.png
78.49472,392.60846,rotated_4847.png
449.66553,368.53305,rotated_4848.png
250.18576,479.91116,rotated_4849.png
289.98117,34.60608,rotated_4850.png
243.1861,32.38025,rotated_4851.png
183.0762,467.78317,rotated_4852.png
87.507324,403.58118,rotated_4853.png
399.93658,84.38336,rotated_4854.png
468.09097,328.02368,rotated_4855.png
38.484985,202.54715,rotated_4856.png
437.14487,355.91772,rotated_4857.png
74.63049,156.49077,rotated_4858.png
278.7955,461.61462,rotated_4859.png
222.50925,51.854553,rotated_4860.png
236.33757,461.9378,rotated_4861.png
50.305115,233.94072,rotated_4862.png
458.111,211.86224,rotated_4863.png
76.214966,153.65572,rotated_4864.png
446.33002,306.897,rotated_4865.png
304.9082,65.14935,rotated_4866.png
72.37842,327.40808,rotated_4867.png
207.9188,447.06067,rotated_4868.png
237.9197,450.81815,rotated_4869.png
68.60373,313.5121,rotated_4870.png
195.93018,69.40787,rotated_4871.png
258.4102,452.00815,rotated_4872.png
66.07709,207.47887,rotated_4873.png
88.320435,154.46893,rotated_4874.png
252.35706,451.9891,rotated_4875.png
73.785645,183.73007,rotated_4876.png
401.70035,387.13507,rotated_4877.png
337.79962,77.86011,rotated_4878.png
279.44678,450.61566,rotated_4879.png
413.3219,372.9394,rotated_4880.png
424.411,184.4267,rotated_4881.png
429.38373,303.2766,rotated_4882.png
189.18153,422.83017,rotated_4883.png
397.83585,366.36127,rotated_4884.png
83.48291,307.01816,rotated_4885.png
83.09683,302.36273,rotated_4886.png
429.07965,210.30066,rotated_4887.png
175.48157,96.11948,rotated_4888.png
233.5698,420.56882,rotated_4889.png
360.20764,386.60535,rotated_4890.png
245.57686,422.75836,rotated_4891.png
93.41934,217.47037,rotated_4892.png
286.2653,420.31982,rotated_4893.png
123.78354,358.1558,rotated_4894.png
381.7821,365.98114,rotated_4895.png
93.84683,293.50128,rotated_4896.png
287.63455,420.18054,rotated_4897.png
121.96585,355.75894,rotated_4898.png
382.6747,147.04807,rotated_4899.png
182.00067,106.19644,rotated_4900.png
413.20004,312.61395,rotated_4901.png
375.58047,372.6941,rotated_4902.png
310.17096,98.464264,rotated_4903.png
89.82236,267.70453,rotated_4904.png
381.35843,343.2597,rotated_4905.png
103.35437,261.32257,rotated_4906.png
339.96252,378.14868,rotated_4907.png
254.25603,404.21252,rotated_4908.png
298.07794,397.64548,rotated_4909.png
249.93791,108.361084,rotated_4910.png
138.93509,170.43831,rotated_4911.png
128.43536,324.9366,rotated_4912.png
235.00143,399.47147,rotated_4913.png
367.32483,176.25803,rotated_4914.png
155.12546,348.6085,rotated_4915.png
392.53693,263.04785,rotated_4916.png
132.7215,192.41998,rotated_4917.png
192.9926,379.81467,rotated_4918.png
249.50197,117.108734,rotated_4919.png
133.08826,196.68988,rotated_4920.png
366.04462,177.2143,rotated_4921.png
183.294,143.4885,rotated_4922.png
260.7425,120.13791,rotated_4923.png
196.39346,379.2845,rotated_4924.png
309.8719,128.61157,rotated_4925.png
310.6565,128.79282,rotated_4926.png
332.48688,369.02548,rotated_4927.png
172.67944,360.12817,rotated_4928.png
140.07886,285.4497,rotated_4929.png
150.85089,199.00293,rotated_4930.png
300.19495,146.2193,rotated_4931.png
158.40619,196.39761,rotated_4932.png
368.6607,234.26147,rotated_4933.png
238.18842,142.26898,rotated_4934.png
327.18942,350.2182,rotated_4935.png
295.03976,144.00046,rotated_4936.png
145.56949,295.68756,rotated_4937.png
328.3036,174.13309,rotated_4938.png
354.9386,294.51166,rotated_4939.png
155.16214,282.67828,rotated_4940.png
166.97557,311.08765,rotated_4941.png
151.06458,284.6628,rotated_4942.png
243.3888,365.73132,rotated_4943.png
152.45602,296.19513,rotated_4944.png
263.83792,146.23862,rotated_4945.png
300.90356,158.74942,rotated_4946.png
195.45355,167.41599,rotated_4947.png
321.3356,169.17108,rotated_4948.png
341.8885,324.3606,rotated_4949.png
147.465,277.54407,rotated_4950.png
281.6357,148.80011,rotated_4951.png
147.71997,276.96265,rotated_4952.png
172.97229,274.23184,rotated_4953.png
205.53299,185.10515,rotated_4954.png
176.94139,287.36453,rotated_4955.png
262.79678,342.0163,rotated_4956.png
174.54797,283.75916,rotated_4957.png
188.70969,309.70303,rotated_4958.png
308.07864,187.53241,rotated_4959.png
322.9496,305.31274,rotated_4960.png
321.4922,223.6152,rotated_4961.png
328.6571,270.35086,rotated_4962.png
197.61102,212.1739,rotated_4963.png
328.97842,258.0371,rotated_4964.png
218.40192,192.25534,rotated_4965.png
257.01666,181.00021,rotated_4966.png
230.4401,185.46143,rotated_4967.png
328.02036,280.7804,rotated_4968.png
319.33575,213.69653,rotated_4969.png
265.97852,182.64859,rotated_4970.png
302.8801,314.5428,rotated_4971.png
177.94775,255.07903,rotated_4972.png
251.71358,333.11438,rotated_4973.png
223.49261,323.85474,rotated_4974.png
225.83109,187.30621,rotated_4975.png
207.98431,313.64978,rotated_4976.png
311.66452,272.32364,rotated_4977.png
311.51678,238.94458,rotated_4978.png
312.37256,247.33185,rotated_4979.png
245.10797,203.07211,rotated_4980.png
202.46526,268.76834,rotated_4981.png
206.9849,285.1122,rotated_4982.png
313.96957,253.25623,rotated_4983.png
257.4779,197.94128,rotated_4984.png
269.57764,305.2509,rotated_4985.png
265.51648,305.2487,rotated_4986.png
303.1052,245.50708,rotated_4987.png
272.11105,210.50897,rotated_4988.png
257.7623,207.77249,rotated_4989.png
286.54578,293.03992,rotated_4990.png
209.40996,271.30914,rotated_4991.png
208.51064,269.06747,rotated_4992.png
217.2879,287.08655,rotated_4993.png
294.16345,229.10114,rotated_4994.png
288.45706,223.02216,rotated_4995.png
289.60806,221.67072,rotated_4996.png
300.3659,234.35132,rotated_4997.png
259.01312,209.00085,rotated_4998.png
208.47505,268.30362,rotated_4999.png
262.4212,304.23657,rotated_5000.png
287.75726,244.62128,rotated_5001.png
233.98622,277.24603,rotated_5002.png
286.47977,245.04633,rotated_5003.png
242.61713,224.22112,rotated_5004.png
226.11865,246.61365,rotated_5005.png
245.17697,226.52353,rotated_5006.png
289.74765,264.12988,rotated_5007.png
235.01096,282.54166,rotated_5008.png
281.83603,272.0468,rotated_5009.png
278.06116,254.85754,rotated_5010.png
280.83246,250.2251,rotated_5011.png
233.90561,238.97543,rotated_5012.png
268.3503,232.58054,rotated_5013.png
240.35852,276.13318,rotated_5014.png
265.9019,279.2799,rotated_5015.png
266.29956,229.28073,rotated_5016.png
227.35014,253.13902,rotated_5017.png
268.1219,230.87912,rotated_5018.png
249.47159,230.34108,rotated_5019.png
270.78192,272.4771,rotated_5020.png
237.85786,271.9957,rotated_5021.png
261.55994,227.46777,rotated_5022.png
229.26146,265.7494,rotated_5023.png
258.33185,283.79498,rotated_5024.png
244.57608,277.50568,rotated_5025.png
270.25885,267.69122,rotated_5026.png
266.57904,261.83807,rotated_5027.png
247.25604,264.3393,rotated_5028.png
245.7843,265.4678,rotated_5029.png
267.99707,266.29907,rotated_5030.png
267.3941,245.31467,rotated_5031.png
248.96729,244.53087,rotated_5032.png
248.2016,246.60933,rotated_5033.png
257.8376,243.32628,rotated_5034.png
256.3786,245.23631,rotated_5035.png
254.51685,265.8894,rotated_5036.png
261.90082,247.92656,rotated_5037.png
254.11961,247.19862,rotated_5038.png
248.20404,260.6068,rotated_5039.png
257.543,245.67435,rotated_5040.png
263.69513,270.3452,rotated_5041.png
269.91473,263.96118,rotated_5042.png
260.88867,267.00458,rotated_5043.png
249.1531,260.13766,rotated_5044.png
257.51904,246.63557,rotated_5045.png
260.77603,244.94604,rotated_5046.png
250.10666,267.96948,rotated_5047.png
255.92177,267.4015,rotated_5048.png
278.9734,254.50897,rotated_5049.png
275.3369,240.635,rotated_5050.png
276.8328,266.34384,rotated_5051.png
274.63226,271.42203,rotated_5052.png
270.76944,278.84433,rotated_5053.png
279.40414,247.04193,rotated_5054.png
247.57156,277.83945,rotated_5055.png
235.23273,268.35803,rotated_5056.png
264.13522,279.70267,rotated_5057.png
244.07935,233.9569,rotated_5058.png
247.24643,230.63515,rotated_5059.png
229.0794,237.44518,rotated_5060.png
288.8386,267.9007,rotated_5061.png
278.5609,227.64503,rotated_5062.png
234.58858,226.225,rotated_5063.png
227.22083,234.62807,rotated_5064.png
266.78058,222.58176,rotated_5065.png
243.65317,226.52873,rotated_5066.png
287.1961,265.78793,rotated_5067.png
272.3796,285.26956,rotated_5068.png
222.82216,241.43187,rotated_5069.png
238.73395,287.85724,rotated_5070.png
291.10574,266.93567,rotated_5071.png
283.94412,274.5237,rotated_5072.png
204.03284,273.10013,rotated_5073.png
231.1328,204.08063,rotated_5074.png
203.45485,241.26883,rotated_5075.png
254.65485,310.38922,rotated_5076.png
214.76326,218.15125,rotated_5077.png
199.65555,267.88702,rotated_5078.png
198.99335,241.29489,rotated_5079.png
279.28088,314.1378,rotated_5080.png
245.70248,188.4725,rotated_5081.png
310.45422,208.70584,rotated_5082.png
278.21393,321.20386,rotated_5083.png
204.09131,299.78912,rotated_5084.png
232.5165,194.53027,rotated_5085.png
313.23453,290.93152,rotated_5086.png
222.65321,315.61536,rotated_5087.png
279.65027,320.08325,rotated_5088.png
235.62206,191.41873,rotated_5089.png
318.9541,232.53123,rotated_5090.png
321.69666,268.8435,rotated_5091.png
279.03476,193.3949,rotated_5092.png
244.28638,190.7559,rotated_5093.png
222.10797,199.0322,rotated_5094.png
204.66562,212.65508,rotated_5095.png
208.33987,207.48697,rotated_5096.png
231.92267,331.0885,rotated_5097.png
303.00586,182.00372,rotated_5098.png
280.4419,171.81216,rotated_5099.png
174.87094,223.28798,rotated_5100.png
168.87288,255.07079,rotated_5101.png
299.97256,331.22244,rotated_5102.png
180.58508,211.67635,rotated_5103.png
222.74103,337.11005,rotated_5104.png
338.4499,225.63528,rotated_5105.png
162.15048,263.50122,rotated_5106.png
344.33716,295.78125,rotated_5107.png
167.93558,214.17116,rotated_5108.png
347.92636,224.5271,rotated_5109.png
229.12947,163.81012,rotated_5110.png
168.88945,215.59271,rotated_5111.png
343.49905,295.559,rotated_5112.png
234.72188,164.39082,rotated_5113.png
187.90408,192.5733,rotated_5114.png
170.95909,293.7895,rotated_5115.png
261.6103,349.21228,rotated_5116.png
342.9326,221.42068,rotated_5117.png
336.40894,206.60968,rotated_5118.png
172.54092,212.64581,rotated_5119.png
239.91756,167.77667,rotated_5120.png
215.40564,158.42387,rotated_5121.png
288.27783,153.02844,rotated_5122.png
361.51663,274.92746,rotated_5123.png
173.58768,324.11908,rotated_5124.png
227.31831,358.5347,rotated_5125.png
358.34625,226.97856,rotated_5126.png
293.88568,153.30788,rotated_5127.png
322.19345,342.4779,rotated_5128.png
151.10477,208.57648,rotated_5129.png
323.57758,353.7408,rotated_5130.png
316.92706,358.01907,rotated_5131.png
358.74567,196.30637,rotated_5132.png
279.445,372.49176,rotated_5133.png
142.57025,291.4075,rotated_5134.png
184.42001,350.84888,rotated_5135.png
195.17685,153.91895,rotated_5136.png
198.9802,360.2533,rotated_5137.png
374.52246,264.50992,rotated_5138.png
364.37885,207.27603,rotated_5139.png
363.57742,205.53122,rotated_5140.png
141.63681,288.2654,rotated_5141.png
373.1197,276.07416,rotated_5142.png
372.3162,280.30115,rotated_5143.png
141.90175,289.1902,rotated_5144.png
264.68793,119.90988,rotated_5145.png
364.78412,171.86313,rotated_5146.png
368.472,335.13947,rotated_5147.png
388.16046,215.8302,rotated_5148.png
134.3405,189.5774,rotated_5149.png
118.34852,249.21254,rotated_5150.png
130.35321,198.06139,rotated_5151.png
175.5415,368.47855,rotated_5152.png
207.55789,116.69328,rotated_5153.png
403.8359,275.8632,rotated_5154.png
404.27615,248.114,rotated_5155.png
276.8938,109.2061,rotated_5156.png
325.66617,385.99857,rotated_5157.png
224.90797,399.89682,rotated_5158.png
345.7187,369.50134,rotated_5159.png
390.37473,316.27795,rotated_5160.png
296.57852,398.83344,rotated_5161.png
368.53577,156.41736,rotated_5162.png
331.1071,386.4911,rotated_5163.png
148.89706,358.45465,rotated_5164.png
200.44547,117.224304,rotated_5165.png
292.17242,401.91626,rotated_5166.png
112.11742,212.43622,rotated_5167.png
321.04965,390.88715,rotated_5168.png
97.42091,315.45312,rotated_5169.png
375.14587,135.7284,rotated_5170.png
399.76178,166.59338,rotated_5171.png
427.84842,245.94414,rotated_5172.png
83.71083,255.33539,rotated_5173.png
356.56436,396.1421,rotated_5174.png
86.345085,241.26198,rotated_5175.png
251.13113,425.50894,rotated_5176.png
435.99896,233.51947,rotated_5177.png
395.15848,141.5495,rotated_5178.png
112.704445,143.43275,rotated_5179.png
377.266,121.257416,rotated_5180.png
132.94989,125.75534,rotated_5181.png
259.32874,74.80696,rotated_5182.png
81.136,300.34616,rotated_5183.png
186.02261,420.94897,rotated_5184.png
81.7912,298.33545,rotated_5185.png
426.2039,199.07343,rotated_5186.png
77.03675,245.36256,rotated_5187.png
383.42252,383.3872,rotated_5188.png
335.93497,417.4757,rotated_5189.png
255.82648,437.27594,rotated_5190.png
78.15177,295.68637,rotated_5191.png
353.0669,103.11109,rotated_5192.png
439.87613,200.29932,rotated_5193.png
121.423584,398.7802,rotated_5194.png
334.17587,437.98227,rotated_5195.png
361.3954,89.372246,rotated_5196.png
63.77026,294.7263,rotated_5197.png
445.55814,209.17352,rotated_5198.png
446.1071,211.86057,rotated_5199.png
261.04257,60.808876,rotated_5200.png
201.1294,64.62023,rotated_5201.png
458.76334,244.9986,rotated_5202.png
99.44254,126.528915,rotated_5203.png
165.38068,440.05743,rotated_5204.png
460.44662,240.13889,rotated_5205.png
362.417,80.71329,rotated_5206.png
420.68732,378.18054,rotated_5207.png
459.27725,229.01196,rotated_5208.png
72.565346,345.40204,rotated_5209.png
127.17267,412.96344,rotated_5210.png
84.001724,358.45773,rotated_5211.png
61.398933,208.97421,rotated_5212.png
194.49184,449.71564,rotated_5213.png
171.04633,442.8365,rotated_5214.png
50.056664,249.04707,rotated_5215.png
382.78033,418.3692,rotated_5216.png
92.776726,391.28918,rotated_5217.png
59.62478,341.09857,rotated_5218.png
247.58867,41.106422,rotated_5219.png
442.45367,367.30148,rotated_5220.png
422.59613,401.29877,rotated_5221.png
328.35635,47.17817,rotated_5222.png
306.3997,40.802723,rotated_5223.png
